[2024-05-05 15:47:34,125: INFO: app]: Face image loaded.
[2024-05-05 15:47:34,126: ERROR: app]: No face image uploaded.
[2024-05-05 15:47:39,188: INFO: app]: Page layout set to wider configuration.
[2024-05-05 15:47:39,188: INFO: app]: Custom theme applied to Streamlit app.
[2024-05-05 15:47:39,191: INFO: app]: ID card type selected: PAN
[2024-05-05 15:47:39,191: INFO: app]: Header set for PAN Card registration.
[2024-05-05 15:47:39,260: INFO: app]: Face image loaded.
[2024-05-05 15:47:39,289: INFO: app]: ID card image loaded.
[2024-05-05 15:47:39,305: INFO: preprocess]: contours are found at, (0, 0, 1600, 1008)
[2024-05-05 15:47:39,305: INFO: utils]: File is exis for D:\Projects\eKYC\data\02_intermediate_data\contour_id.jpg
[2024-05-05 15:47:39,332: INFO: app]: ID card ROI extracted.
[2024-05-05 15:47:40,145: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-05-05 15:47:40,227: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-05-05 15:47:40,228: INFO: app]: Faces extracted and saved.
[2024-05-05 15:47:40,228: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-05-05 15:47:40,228: INFO: utils]: File is exis for D:\Projects\eKYC\data\02_intermediate_data\extracted_face.jpg
[2024-05-05 15:47:44,324: INFO: app]: Face verification status: successful.
[2024-05-05 15:47:44,325: INFO: ocr_engine]: Text Extraction Started...
[2024-05-05 15:47:44,333: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2024-05-05 15:47:47,139: INFO: ocr_engine]: Inside Try-Catch...
[2024-05-05 15:47:47,735: INFO: app]: Page layout set to wider configuration.
[2024-05-05 15:47:47,736: INFO: app]: Custom theme applied to Streamlit app.
[2024-05-05 15:47:47,741: INFO: app]: ID card type selected: PAN
[2024-05-05 15:47:47,742: INFO: app]: Header set for PAN Card registration.
[2024-05-05 15:47:56,644: INFO: app]: Text extracted and information parsed from ID card.
[2024-05-05 15:48:12,638: INFO: app]: Page layout set to wider configuration.
[2024-05-05 15:48:12,639: INFO: app]: Custom theme applied to Streamlit app.
[2024-05-05 15:48:12,640: INFO: app]: ID card type selected: PAN
[2024-05-05 15:48:12,641: INFO: app]: Header set for PAN Card registration.
[2024-11-04 17:54:42,033: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 17:54:56,555: WARNING: module_wrapper]: From E:\KYC\.venv\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-11-04 17:54:57,238: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 17:59:00,430: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 17:59:12,302: WARNING: module_wrapper]: From E:\KYC\.venv\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-11-04 17:59:12,813: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 17:59:12,852: INFO: app]: Database connection established successfully.
[2024-11-04 17:59:12,852: INFO: app]: Page layout set to wider configuration.
[2024-11-04 17:59:12,852: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 17:59:12,852: INFO: app]: ID card type selected: PAN
[2024-11-04 17:59:12,852: INFO: app]: Header set for PAN Card registration.
[2024-11-04 17:59:20,073: INFO: app]: Database connection established successfully.
[2024-11-04 17:59:20,074: INFO: app]: Page layout set to wider configuration.
[2024-11-04 17:59:20,074: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 17:59:20,075: INFO: app]: ID card type selected: PAN
[2024-11-04 17:59:20,076: INFO: app]: Header set for PAN Card registration.
[2024-11-04 17:59:20,077: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-11-04 17:59:20,077: INFO: app]: Face image loaded.
[2024-11-04 17:59:20,078: ERROR: app]: No face image uploaded.
[2024-11-04 17:59:25,986: INFO: app]: Database connection established successfully.
[2024-11-04 17:59:25,987: INFO: app]: Page layout set to wider configuration.
[2024-11-04 17:59:25,987: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 17:59:25,989: INFO: app]: ID card type selected: PAN
[2024-11-04 17:59:25,990: INFO: app]: Header set for PAN Card registration.
[2024-11-04 17:59:26,011: INFO: app]: Face image loaded.
[2024-11-04 17:59:26,029: INFO: app]: ID card image loaded.
[2024-11-04 17:59:26,053: INFO: preprocess]: contours are found at, (0, 0, 1280, 960)
[2024-11-04 17:59:26,070: INFO: app]: ID card ROI extracted.
[2024-11-04 17:59:26,968: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-11-04 17:59:26,968: INFO: app]: Faces extracted and saved.
[2024-11-04 17:59:26,968: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 17:59:26,968: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\extracted_face.jpg
[2024-11-04 17:59:32,878: INFO: app]: Face verification status: successful.
[2024-11-04 17:59:32,880: INFO: ocr_engine]: Text Extraction Started...
[2024-11-04 17:59:32,886: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2024-11-04 17:59:32,902: WARNING: easyocr]: Downloading detection model, please wait. This may take several minutes depending upon your network connection.
[2024-11-04 17:59:55,428: INFO: easyocr]: Download complete
[2024-11-04 17:59:55,428: WARNING: easyocr]: Downloading recognition model, please wait. This may take several minutes depending upon your network connection.
[2024-11-04 18:00:00,783: INFO: easyocr]: Download complete.
[2024-11-04 18:00:02,616: INFO: ocr_engine]: Inside Try-Catch...
[2024-11-04 18:00:07,662: INFO: app]: Text extracted and information parsed from ID card.
[2024-11-04 18:03:22,618: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:03:37,469: WARNING: module_wrapper]: From E:\KYC\.venv\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-11-04 18:03:38,120: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:03:38,186: INFO: app]: Database connection established successfully.
[2024-11-04 18:03:38,186: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:03:38,186: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:03:38,186: INFO: app]: ID card type selected: PAN
[2024-11-04 18:03:38,186: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:03:46,388: INFO: app]: Database connection established successfully.
[2024-11-04 18:03:46,388: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:03:46,388: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:03:46,388: INFO: app]: ID card type selected: PAN
[2024-11-04 18:03:46,388: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:03:46,388: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-11-04 18:03:46,388: INFO: app]: Face image loaded.
[2024-11-04 18:03:46,388: ERROR: app]: No face image uploaded.
[2024-11-04 18:03:52,352: INFO: app]: Database connection established successfully.
[2024-11-04 18:03:52,353: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:03:52,354: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:03:52,355: INFO: app]: ID card type selected: PAN
[2024-11-04 18:03:52,356: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:03:52,371: INFO: app]: Face image loaded.
[2024-11-04 18:03:52,387: INFO: app]: ID card image loaded.
[2024-11-04 18:03:52,404: INFO: preprocess]: contours are found at, (0, 0, 1280, 960)
[2024-11-04 18:03:52,405: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\contour_id.jpg
[2024-11-04 18:03:52,419: INFO: app]: ID card ROI extracted.
[2024-11-04 18:03:53,267: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:03:53,283: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-11-04 18:03:53,283: INFO: app]: Faces extracted and saved.
[2024-11-04 18:03:53,283: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:03:53,283: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\extracted_face.jpg
[2024-11-04 18:03:56,993: INFO: app]: Face verification status: successful.
[2024-11-04 18:03:56,993: INFO: ocr_engine]: Text Extraction Started...
[2024-11-04 18:03:56,993: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2024-11-04 18:03:59,981: INFO: ocr_engine]: Inside Try-Catch...
[2024-11-04 18:04:05,023: INFO: app]: Text extracted and information parsed from ID card.
[2024-11-04 18:04:44,578: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:04:44,586: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:04:44,650: INFO: app]: Database connection established successfully.
[2024-11-04 18:04:44,650: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:04:44,650: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:04:44,650: INFO: app]: ID card type selected: PAN
[2024-11-04 18:04:44,650: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:04:49,554: INFO: app]: Database connection established successfully.
[2024-11-04 18:04:49,554: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:04:49,554: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:04:49,554: INFO: app]: ID card type selected: PAN
[2024-11-04 18:04:49,554: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:04:49,554: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-11-04 18:04:49,554: INFO: app]: Face image loaded.
[2024-11-04 18:04:49,554: ERROR: app]: No face image uploaded.
[2024-11-04 18:04:54,132: INFO: app]: Database connection established successfully.
[2024-11-04 18:04:54,132: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:04:54,133: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:04:54,133: INFO: app]: ID card type selected: PAN
[2024-11-04 18:04:54,134: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:04:54,148: INFO: app]: Face image loaded.
[2024-11-04 18:04:54,163: INFO: app]: ID card image loaded.
[2024-11-04 18:04:54,175: INFO: preprocess]: contours are found at, (0, 0, 1280, 960)
[2024-11-04 18:04:54,175: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\contour_id.jpg
[2024-11-04 18:04:54,203: INFO: app]: ID card ROI extracted.
[2024-11-04 18:04:54,386: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:04:54,399: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-11-04 18:04:54,399: INFO: app]: Faces extracted and saved.
[2024-11-04 18:04:54,399: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:04:54,399: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\extracted_face.jpg
[2024-11-04 18:04:55,703: INFO: app]: Face verification status: successful.
[2024-11-04 18:04:55,703: INFO: ocr_engine]: Text Extraction Started...
[2024-11-04 18:04:55,704: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2024-11-04 18:04:57,513: INFO: ocr_engine]: Inside Try-Catch...
[2024-11-04 18:05:01,250: INFO: app]: Text extracted and information parsed from ID card.
[2024-11-04 18:06:43,376: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:06:43,380: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:06:43,386: INFO: app]: Database connection established successfully.
[2024-11-04 18:06:43,386: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:06:43,386: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:06:43,386: INFO: app]: ID card type selected: PAN
[2024-11-04 18:06:43,386: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:06:47,875: INFO: app]: Database connection established successfully.
[2024-11-04 18:06:47,875: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:06:47,875: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:06:47,875: INFO: app]: ID card type selected: PAN
[2024-11-04 18:06:47,875: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:06:47,875: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-11-04 18:06:47,875: INFO: app]: Face image loaded.
[2024-11-04 18:06:47,875: ERROR: app]: No face image uploaded.
[2024-11-04 18:06:52,605: INFO: app]: Database connection established successfully.
[2024-11-04 18:06:52,606: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:06:52,606: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:06:52,607: INFO: app]: ID card type selected: PAN
[2024-11-04 18:06:52,607: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:06:52,618: INFO: app]: Face image loaded.
[2024-11-04 18:06:52,627: INFO: app]: ID card image loaded.
[2024-11-04 18:06:52,640: INFO: preprocess]: contours are found at, (0, 0, 1280, 960)
[2024-11-04 18:06:52,641: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\contour_id.jpg
[2024-11-04 18:06:52,653: INFO: app]: ID card ROI extracted.
[2024-11-04 18:06:52,819: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:06:52,836: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-11-04 18:06:52,836: INFO: app]: Faces extracted and saved.
[2024-11-04 18:06:52,836: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:06:52,836: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\extracted_face.jpg
[2024-11-04 18:06:53,723: INFO: app]: Face verification status: successful.
[2024-11-04 18:06:53,723: INFO: ocr_engine]: Text Extraction Started...
[2024-11-04 18:06:53,723: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2024-11-04 18:06:55,429: INFO: ocr_engine]: Inside Try-Catch...
[2024-11-04 18:06:59,475: INFO: app]: Text extracted and information parsed from ID card.
[2024-11-04 18:09:18,160: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:09:18,170: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:09:18,186: INFO: app]: Database connection established successfully.
[2024-11-04 18:09:18,186: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:09:18,186: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:09:18,186: INFO: app]: ID card type selected: PAN
[2024-11-04 18:09:18,186: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:09:28,424: INFO: app]: Database connection established successfully.
[2024-11-04 18:09:28,425: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:09:28,425: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:09:28,426: INFO: app]: ID card type selected: PAN
[2024-11-04 18:09:28,427: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:09:28,427: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-11-04 18:09:28,427: INFO: app]: Face image loaded.
[2024-11-04 18:09:28,428: ERROR: app]: No face image uploaded.
[2024-11-04 18:09:33,899: INFO: app]: Database connection established successfully.
[2024-11-04 18:09:33,900: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:09:33,900: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:09:33,901: INFO: app]: ID card type selected: PAN
[2024-11-04 18:09:33,902: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:09:33,912: INFO: app]: Face image loaded.
[2024-11-04 18:09:33,924: INFO: app]: ID card image loaded.
[2024-11-04 18:09:33,924: INFO: preprocess]: contours are found at, (0, 0, 1280, 960)
[2024-11-04 18:09:33,935: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\contour_id.jpg
[2024-11-04 18:09:33,953: INFO: app]: ID card ROI extracted.
[2024-11-04 18:09:34,119: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:09:34,119: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-11-04 18:09:34,119: INFO: app]: Faces extracted and saved.
[2024-11-04 18:09:34,119: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:09:34,119: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\extracted_face.jpg
[2024-11-04 18:09:35,086: INFO: app]: Face verification status: successful.
[2024-11-04 18:09:35,086: INFO: ocr_engine]: Text Extraction Started...
[2024-11-04 18:09:35,086: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2024-11-04 18:09:36,769: INFO: ocr_engine]: Inside Try-Catch...
[2024-11-04 18:09:40,755: INFO: app]: Text extracted and information parsed from ID card.
[2024-11-04 18:10:26,471: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:10:40,736: WARNING: module_wrapper]: From E:\KYC\.venv\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-11-04 18:10:41,335: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:10:41,369: INFO: app]: Database connection established successfully.
[2024-11-04 18:10:41,385: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:10:41,386: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:10:41,386: INFO: app]: ID card type selected: PAN
[2024-11-04 18:10:41,386: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:10:47,754: INFO: app]: Database connection established successfully.
[2024-11-04 18:10:47,754: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:10:47,755: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:10:47,756: INFO: app]: ID card type selected: PAN
[2024-11-04 18:10:47,756: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:10:47,756: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-11-04 18:10:47,757: INFO: app]: Face image loaded.
[2024-11-04 18:10:47,757: ERROR: app]: No face image uploaded.
[2024-11-04 18:10:52,238: INFO: app]: Database connection established successfully.
[2024-11-04 18:10:52,238: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:10:52,238: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:10:52,238: INFO: app]: ID card type selected: PAN
[2024-11-04 18:10:52,238: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:10:52,263: INFO: app]: Face image loaded.
[2024-11-04 18:10:52,279: INFO: app]: ID card image loaded.
[2024-11-04 18:10:52,288: INFO: preprocess]: contours are found at, (0, 0, 1280, 960)
[2024-11-04 18:10:52,288: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\contour_id.jpg
[2024-11-04 18:10:52,304: INFO: app]: ID card ROI extracted.
[2024-11-04 18:10:53,123: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:10:53,139: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-11-04 18:10:53,139: INFO: app]: Faces extracted and saved.
[2024-11-04 18:10:53,139: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:10:53,139: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\extracted_face.jpg
[2024-11-04 18:10:56,002: INFO: app]: Face verification status: successful.
[2024-11-04 18:10:56,002: INFO: ocr_engine]: Text Extraction Started...
[2024-11-04 18:10:56,002: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2024-11-04 18:10:58,263: INFO: ocr_engine]: Inside Try-Catch...
[2024-11-04 18:11:04,929: INFO: app]: Text extracted and information parsed from ID card.
[2024-11-04 18:12:28,922: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:12:43,350: WARNING: module_wrapper]: From E:\KYC\.venv\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-11-04 18:12:43,899: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:12:43,961: INFO: app]: Database connection established successfully.
[2024-11-04 18:12:43,961: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:12:43,961: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:12:43,961: INFO: app]: ID card type selected: PAN
[2024-11-04 18:12:43,961: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:12:50,488: INFO: app]: Database connection established successfully.
[2024-11-04 18:12:50,488: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:12:50,488: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:12:50,488: INFO: app]: ID card type selected: PAN
[2024-11-04 18:12:50,488: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:12:50,488: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-11-04 18:12:50,488: INFO: app]: Face image loaded.
[2024-11-04 18:12:50,488: ERROR: app]: No face image uploaded.
[2024-11-04 18:12:55,584: INFO: app]: Database connection established successfully.
[2024-11-04 18:12:55,584: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:12:55,585: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:12:55,586: INFO: app]: ID card type selected: PAN
[2024-11-04 18:12:55,586: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:12:55,605: INFO: app]: Face image loaded.
[2024-11-04 18:12:55,620: INFO: app]: ID card image loaded.
[2024-11-04 18:12:55,641: INFO: preprocess]: contours are found at, (0, 0, 1280, 960)
[2024-11-04 18:12:55,641: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\contour_id.jpg
[2024-11-04 18:12:55,653: INFO: app]: ID card ROI extracted.
[2024-11-04 18:12:56,457: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:12:56,469: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-11-04 18:12:56,469: INFO: app]: Faces extracted and saved.
[2024-11-04 18:12:56,469: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:12:56,469: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\extracted_face.jpg
[2024-11-04 18:12:59,669: INFO: app]: Face verification status: successful.
[2024-11-04 18:12:59,669: INFO: ocr_engine]: Text Extraction Started...
[2024-11-04 18:12:59,669: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2024-11-04 18:13:01,963: INFO: ocr_engine]: Inside Try-Catch...
[2024-11-04 18:13:09,285: INFO: app]: Text extracted and information parsed from ID card.
[2024-11-04 18:14:50,147: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:15:04,703: WARNING: module_wrapper]: From E:\KYC\.venv\Lib\site-packages\tf_keras\src\losses.py:2976: The name tf.losses.sparse_softmax_cross_entropy is deprecated. Please use tf.compat.v1.losses.sparse_softmax_cross_entropy instead.

[2024-11-04 18:15:05,269: INFO: utils]: yaml  file: config.yaml loaded successfully
[2024-11-04 18:15:05,353: INFO: app]: Database connection established successfully.
[2024-11-04 18:15:05,353: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:15:05,353: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:15:05,353: INFO: app]: ID card type selected: PAN
[2024-11-04 18:15:05,353: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:15:10,522: INFO: app]: Database connection established successfully.
[2024-11-04 18:15:10,522: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:15:10,522: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:15:10,522: INFO: app]: ID card type selected: PAN
[2024-11-04 18:15:10,522: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:15:10,522: INFO: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2024-11-04 18:15:10,522: INFO: app]: Face image loaded.
[2024-11-04 18:15:10,522: ERROR: app]: No face image uploaded.
[2024-11-04 18:15:15,871: INFO: app]: Database connection established successfully.
[2024-11-04 18:15:15,871: INFO: app]: Page layout set to wider configuration.
[2024-11-04 18:15:15,871: INFO: app]: Custom theme applied to Streamlit app.
[2024-11-04 18:15:15,871: INFO: app]: ID card type selected: PAN
[2024-11-04 18:15:15,871: INFO: app]: Header set for PAN Card registration.
[2024-11-04 18:15:15,898: INFO: app]: Face image loaded.
[2024-11-04 18:15:15,913: INFO: app]: ID card image loaded.
[2024-11-04 18:15:15,937: INFO: preprocess]: contours are found at, (0, 0, 1280, 960)
[2024-11-04 18:15:15,937: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\contour_id.jpg
[2024-11-04 18:15:15,952: INFO: app]: ID card ROI extracted.
[2024-11-04 18:15:16,773: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:15:16,786: INFO: preprocess]: Image saved successfully: data\02_intermediate_data\face_image.jpg
[2024-11-04 18:15:16,786: INFO: app]: Faces extracted and saved.
[2024-11-04 18:15:16,786: INFO: utils]: File is exis for data\02_intermediate_data\face_image.jpg
[2024-11-04 18:15:16,786: INFO: utils]: File is exis for E:\kyc\data\02_intermediate_data\extracted_face.jpg
[2024-11-04 18:15:20,116: INFO: app]: Face verification status: successful.
